urn,fz3,fz2
122656,False,True
122657,False,False
122658,False,False
122659,False,False
122662,False,False
122663,False,True
122668,False,False
122669,False,False
122670,False,False
122671,False,False
122675,False,False
122678,False,True
122680,False,False
122681,False,False
122702,False,False
122703,False,False
122717,False,False
122722,False,False
122727,False,False
122729,False,False
122730,False,False
122731,False,False
122732,False,False
122733,False,False
122734,False,False
122741,False,False
122742,False,False
122743,False,False
122744,False,False
122746,False,False
122749,False,False
122751,False,False
122752,False,False
122753,True,False
122756,False,False
122757,False,False
122758,False,False
122762,False,False
122764,False,False
122766,False,False
122767,False,False
122770,False,False
122771,False,False
122772,False,False
122788,False,False
122792,False,False
122793,False,False
122794,False,False
122796,False,False
122799,False,False
122802,False,False
122806,False,False
122808,False,False
122809,False,False
122810,False,False
122854,False,True
122953,False,False
122955,False,False
122956,False,False
122957,False,False
122964,False,False
122967,False,False
122968,False,False
122969,True,False
122970,False,False
122972,False,False
122974,False,False
122983,False,False
122994,False,False
122996,False,False
122997,False,False
123001,False,False
123002,False,False
123003,False,False
123006,False,False
123007,False,False
123008,False,False
123009,True,False
123011,False,False
123016,False,False
123021,False,False
123022,False,False
123023,False,False
123025,False,False
123028,False,False
123031,False,False
123034,False,False
123036,False,False
123037,False,False
123038,False,False
123039,False,True
123040,False,False
123041,False,False
123046,False,False
123047,False,False
123050,True,False
123057,False,False
123059,False,False
123062,False,False
123063,False,False
123072,False,False
123073,False,False
123074,False,False
123076,False,False
123080,False,False
123085,False,False
123087,False,False
123096,False,False
123097,False,False
123098,False,False
123100,False,False
123101,False,False
123102,False,False
123103,False,False
123105,False,False
123106,False,False
123107,False,False
123108,False,False
123110,False,False
123115,False,False
123116,False,False
123118,False,False
123119,False,False
123124,False,False
123126,False,False
123127,False,False
123128,False,False
123129,False,False
123130,False,False
123131,False,False
123133,False,False
123135,False,False
123136,False,False
123139,False,False
123140,False,False
123142,True,False
123143,False,False
123146,False,False
123151,False,False
123154,False,False
123155,False,False
123157,False,False
123159,False,False
123161,False,False
123166,False,False
123170,False,False
123173,False,False
123176,False,False
123177,False,False
123178,False,False
123179,False,False
123183,False,False
123187,False,False
123188,False,False
123197,False,False
123198,False,False
123200,False,False
123201,False,False
123203,False,False
123204,False,False
123211,False,False
123212,False,True
123213,False,True
123214,False,False
123216,False,False
123218,False,False
123219,False,False
123222,False,False
123223,False,False
123224,False,False
123225,False,False
123227,False,False
123236,False,False
123273,False,False
123329,False,False
123330,False,False
123331,False,False
123332,False,False
123333,False,False
123337,False,False
123347,False,False
123348,False,False
123349,False,False
123350,False,False
123358,False,False
123359,False,False
123364,False,False
123366,False,False
123370,False,False
123371,False,False
123377,False,False
123378,False,False
123383,False,False
123384,False,False
123385,False,False
123396,False,False
123397,False,False
123399,False,False
123403,False,False
123404,False,False
123406,False,False
123410,False,False
123424,False,False
123429,False,False
123433,False,False
123435,False,False
123437,False,False
123438,False,False
123441,False,False
123443,False,False
123445,False,False
123447,False,False
123451,False,False
123452,False,False
123453,False,False
123456,False,False
123457,False,False
123458,False,False
123463,False,False
123467,False,False
123468,False,False
123473,False,False
123474,False,False
123475,False,False
123477,False,False
123478,False,False
123480,False,False
123481,False,False
123482,False,False
123484,False,False
123485,False,False
123487,False,True
123488,False,False
123489,False,False
123490,False,False
123491,False,False
123493,False,False
123496,False,False
123497,False,False
123500,False,False
123502,False,False
123503,False,False
123505,False,False
123507,False,False
123508,False,False
123510,False,False
123512,False,False
123513,False,False
123517,False,False
123518,False,False
123519,False,False
123520,False,False
123523,False,False
123525,False,False
123526,False,False
123527,False,False
123528,False,False
123529,False,False
123532,False,False
123534,False,False
123537,False,True
